textbox22,Textbox9
generated on 20/03/2020 13:55:10 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Estonia,European Region of WHO,Northern Europe,2019,47,2019-11-18,2019-11-24,,171,0,1,0,,0,1,0,9,2,11,12,,No Report
Estonia,European Region of WHO,Northern Europe,2019,48,2019-11-25,2019-12-01,,210,0,1,0,,1,2,0,5,1,6,8,,No Report
Estonia,European Region of WHO,Northern Europe,2019,49,2019-12-02,2019-12-08,,211,0,0,0,,1,1,0,5,3,8,9,,No Report
Estonia,European Region of WHO,Northern Europe,2019,50,2019-12-09,2019-12-15,,182,0,0,0,,1,1,0,3,1,4,5,,No Report
Estonia,European Region of WHO,Northern Europe,2019,51,2019-12-16,2019-12-22,,139,0,1,0,,4,5,0,0,4,4,9,,No Report
Estonia,European Region of WHO,Northern Europe,2019,52,2019-12-23,2019-12-29,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Estonia,European Region of WHO,Northern Europe,2020,1,2019-12-30,2020-01-05,,309,0,4,4,,11,19,0,4,9,13,32,,No Report
Estonia,European Region of WHO,Northern Europe,2020,2,2020-01-06,2020-01-12,,327,0,15,11,,8,34,0,6,3,9,43,,No Report
Estonia,European Region of WHO,Northern Europe,2020,3,2020-01-13,2020-01-19,,240,0,6,5,,17,28,0,4,0,4,32,,No Report
Estonia,European Region of WHO,Northern Europe,2020,4,2020-01-20,2020-01-26,,347,0,4,0,,21,25,0,3,3,6,31,,No Report
Estonia,European Region of WHO,Northern Europe,2020,5,2020-01-27,2020-02-02,,394,0,9,2,,37,48,0,2,10,12,60,,No Report
Estonia,European Region of WHO,Northern Europe,2020,6,2020-02-03,2020-02-09,,364,0,7,1,,32,40,0,4,10,14,54,,No Report
Estonia,European Region of WHO,Northern Europe,2020,7,2020-02-10,2020-02-16,,440,0,5,1,,40,46,0,4,14,18,64,,No Report
Estonia,European Region of WHO,Northern Europe,2020,8,2020-02-17,2020-02-23,,447,0,11,7,,30,48,0,6,17,23,71,,No Report
Estonia,European Region of WHO,Northern Europe,2020,9,2020-02-24,2020-03-01,,474,0,0,0,,40,40,0,0,24,24,64,,No Report
Estonia,European Region of WHO,Northern Europe,2020,10,2020-03-02,2020-03-08,,,,,,,,,,,,,,,No Report
Estonia,European Region of WHO,Northern Europe,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
Estonia,European Region of WHO,Northern Europe,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Finland,European Region of WHO,Northern Europe,2019,1,2018-12-31,2019-01-06,,19,0,12,4,,0,16,0,0,0,0,16,,No Report
Finland,European Region of WHO,Northern Europe,2019,2,2019-01-07,2019-01-13,,10,0,5,1,,0,6,0,0,0,0,6,,No Report
Finland,European Region of WHO,Northern Europe,2019,3,2019-01-14,2019-01-20,,10,0,4,1,,0,5,0,0,0,0,5,,No Report
Finland,European Region of WHO,Northern Europe,2019,4,2019-01-21,2019-01-27,,17,0,4,3,,0,7,0,0,0,0,7,,No Report
Finland,European Region of WHO,Northern Europe,2019,5,2019-01-28,2019-02-03,,17,0,6,2,,0,8,0,0,0,0,8,,No Report
Finland,European Region of WHO,Northern Europe,2019,6,2019-02-04,2019-02-10,,25,0,7,5,,0,12,0,0,0,0,12,,No Report
Finland,European Region of WHO,Northern Europe,2019,7,2019-02-11,2019-02-17,,31,0,10,7,,0,17,0,0,0,0,17,,No Report
Finland,European Region of WHO,Northern Europe,2019,8,2019-02-18,2019-02-24,,19,0,4,6,,0,10,0,0,0,0,10,,No Report
Finland,European Region of WHO,Northern Europe,2019,9,2019-02-25,2019-03-03,,32,0,12,4,,0,16,0,0,0,0,16,,No Report
Finland,European Region of WHO,Northern Europe,2019,10,2019-03-04,2019-03-10,,16,0,3,4,,0,7,0,0,0,0,7,,No Report
Finland,European Region of WHO,Northern Europe,2019,11,2019-03-11,2019-03-17,,17,0,3,6,,0,9,0,0,0,0,9,,No Report
Finland,European Region of WHO,Northern Europe,2019,12,2019-03-18,2019-03-24,,18,0,3,5,,0,8,0,0,0,0,8,,No Report
Finland,European Region of WHO,Northern Europe,2019,13,2019-03-25,2019-03-31,,11,0,1,3,,0,4,0,0,0,0,4,,No Report
Finland,European Region of WHO,Northern Europe,2019,14,2019-04-01,2019-04-07,,8,0,2,1,,0,3,0,0,0,0,3,,No Report
Finland,European Region of WHO,Northern Europe,2019,15,2019-04-08,2019-04-14,,11,0,0,3,,0,3,0,0,0,0,3,,No Report
Finland,European Region of WHO,Northern Europe,2019,16,2019-04-15,2019-04-21,,10,0,1,2,,0,3,0,0,0,0,3,,No Report
Finland,European Region of WHO,Northern Europe,2019,17,2019-04-22,2019-04-28,,8,0,0,2,,0,2,0,0,0,0,2,,No Report
Finland,European Region of WHO,Northern Europe,2019,18,2019-04-29,2019-05-05,,3,0,0,1,,0,1,0,0,0,0,1,,No Report
Finland,European Region of WHO,Northern Europe,2019,19,2019-05-06,2019-05-12,,4,0,0,3,,0,3,0,0,0,0,3,,No Report
Finland,European Region of WHO,Northern Europe,2019,20,2019-05-13,2019-05-19,,1,0,1,0,,0,1,0,0,0,0,1,,No Report
Finland,European Region of WHO,Northern Europe,2019,21,2019-05-20,2019-05-26,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,22,2019-05-27,2019-06-02,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,23,2019-06-03,2019-06-09,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,24,2019-06-10,2019-06-16,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,25,2019-06-17,2019-06-23,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,26,2019-06-24,2019-06-30,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,27,2019-07-01,2019-07-07,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,28,2019-07-08,2019-07-14,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,29,2019-07-15,2019-07-21,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,30,2019-07-22,2019-07-28,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,31,2019-07-29,2019-08-04,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,32,2019-08-05,2019-08-11,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,33,2019-08-12,2019-08-18,,2,0,0,0,,0,0,0,1,0,1,1,,No Report
Finland,European Region of WHO,Northern Europe,2019,34,2019-08-19,2019-08-25,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,35,2019-08-26,2019-09-01,,5,0,0,1,,0,1,0,0,0,0,1,,No Report
Finland,European Region of WHO,Northern Europe,2019,36,2019-09-02,2019-09-08,,4,0,0,3,,0,3,0,0,0,0,3,,No Report
Finland,European Region of WHO,Northern Europe,2019,37,2019-09-09,2019-09-15,,6,0,0,3,,0,3,0,0,0,0,3,,No Report
Finland,European Region of WHO,Northern Europe,2019,38,2019-09-16,2019-09-22,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,39,2019-09-23,2019-09-29,,1,0,1,0,,0,1,0,0,0,0,1,,No Report
Finland,European Region of WHO,Northern Europe,2019,40,2019-09-30,2019-10-06,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,41,2019-10-07,2019-10-13,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,42,2019-10-14,2019-10-20,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
Finland,European Region of WHO,Northern Europe,2019,43,2019-10-21,2019-10-27,,2,0,0,2,,0,2,0,0,0,0,2,,No Report
Finland,European Region of WHO,Northern Europe,2019,44,2019-10-28,2019-11-03,,9,0,2,6,,0,8,0,0,0,0,8,,No Report
Finland,European Region of WHO,Northern Europe,2019,45,2019-11-04,2019-11-10,,4,0,2,1,,0,3,0,0,0,0,3,,No Report
Finland,European Region of WHO,Northern Europe,2019,46,2019-11-11,2019-11-17,,3,0,1,0,,0,1,0,1,0,1,2,,No Report
Finland,European Region of WHO,Northern Europe,2019,47,2019-11-18,2019-11-24,,5,0,3,0,,0,3,0,1,0,1,4,,No Report
Finland,European Region of WHO,Northern Europe,2019,48,2019-11-25,2019-12-01,,6,0,2,2,,0,4,0,0,0,0,4,,No Report
Finland,European Region of WHO,Northern Europe,2019,49,2019-12-02,2019-12-08,,12,0,4,5,,0,9,0,1,0,1,10,,No Report
Finland,European Region of WHO,Northern Europe,2019,50,2019-12-09,2019-12-15,,13,0,3,3,,0,6,1,1,0,2,8,,No Report
Finland,European Region of WHO,Northern Europe,2019,51,2019-12-16,2019-12-22,,14,0,0,1,,0,1,0,1,0,1,2,,No Report
Finland,European Region of WHO,Northern Europe,2019,52,2019-12-23,2019-12-29,,4,0,0,0,,0,0,0,3,0,3,3,,No Report
Finland,European Region of WHO,Northern Europe,2020,1,2019-12-30,2020-01-05,,4,0,1,2,,0,3,0,0,0,0,3,,No Report
Finland,European Region of WHO,Northern Europe,2020,2,2020-01-06,2020-01-12,,13,0,4,0,,0,4,0,0,0,0,4,,No Report
Finland,European Region of WHO,Northern Europe,2020,3,2020-01-13,2020-01-19,,9,0,2,1,,0,3,0,0,0,0,3,,No Report
Finland,European Region of WHO,Northern Europe,2020,4,2020-01-20,2020-01-26,,14,0,5,0,,0,5,0,1,0,1,6,,No Report
Finland,European Region of WHO,Northern Europe,2020,5,2020-01-27,2020-02-02,,18,0,6,1,,0,7,0,0,0,0,7,,No Report
Finland,European Region of WHO,Northern Europe,2020,6,2020-02-03,2020-02-09,,23,0,6,0,,0,6,0,3,0,3,9,,No Report
Finland,European Region of WHO,Northern Europe,2020,7,2020-02-10,2020-02-16,,16,0,5,0,,0,5,0,2,0,2,7,,No Report
Finland,European Region of WHO,Northern Europe,2020,8,2020-02-17,2020-02-23,,23,0,8,0,,0,8,0,1,0,1,9,,No Report
Finland,European Region of WHO,Northern Europe,2020,9,2020-02-24,2020-03-01,,14,0,2,0,,0,2,0,1,0,1,3,,No Report
Finland,European Region of WHO,Northern Europe,2020,10,2020-03-02,2020-03-08,,18,0,0,0,,4,4,0,0,2,2,6,,No Report
Finland,European Region of WHO,Northern Europe,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
Finland,European Region of WHO,Northern Europe,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,1,2018-12-31,2019-01-06,,6608,0,60,149,,497,706,0,0,4,4,710,,No Report
France,European Region of WHO,South West Europe,2019,2,2019-01-07,2019-01-13,,7427,0,91,173,,710,974,0,0,16,16,990,,No Report
France,European Region of WHO,South West Europe,2019,3,2019-01-14,2019-01-20,,8119,0,132,230,,1178,1540,0,0,14,14,1554,,No Report
France,European Region of WHO,South West Europe,2019,4,2019-01-21,2019-01-27,,9903,0,219,402,,2084,2705,0,0,7,7,2712,,No Report
France,European Region of WHO,South West Europe,2019,5,2019-01-28,2019-02-03,,11676,0,294,572,,3023,3889,0,0,8,8,3897,,No Report
France,European Region of WHO,South West Europe,2019,6,2019-02-04,2019-02-10,,13154,0,314,530,,3678,4522,0,0,11,11,4533,,No Report
France,European Region of WHO,South West Europe,2019,7,2019-02-11,2019-02-17,,12365,0,252,546,,3129,3927,0,0,12,12,3939,,No Report
France,European Region of WHO,South West Europe,2019,8,2019-02-18,2019-02-24,,10835,0,183,378,,2230,2791,0,0,9,9,2800,,No Report
France,European Region of WHO,South West Europe,2019,9,2019-02-25,2019-03-03,,8376,0,118,256,,1141,1515,0,0,5,5,1520,,No Report
France,European Region of WHO,South West Europe,2019,10,2019-03-04,2019-03-10,,6145,0,48,126,,523,697,0,0,8,8,705,,No Report
France,European Region of WHO,South West Europe,2019,11,2019-03-11,2019-03-17,,4626,0,21,84,,240,345,0,0,5,5,350,,No Report
France,European Region of WHO,South West Europe,2019,12,2019-03-18,2019-03-24,,3940,0,15,42,,139,196,0,0,6,6,202,,No Report
France,European Region of WHO,South West Europe,2019,13,2019-03-25,2019-03-31,,3081,0,11,32,,55,98,0,2,4,6,104,,No Report
France,European Region of WHO,South West Europe,2019,14,2019-04-01,2019-04-07,,2518,0,3,23,,40,66,0,0,3,3,69,,No Report
France,European Region of WHO,South West Europe,2019,15,2019-04-08,2019-04-14,,2295,0,2,14,,31,47,0,0,5,5,52,,No Report
France,European Region of WHO,South West Europe,2019,16,2019-04-15,2019-04-21,,1737,0,2,8,,17,27,0,0,2,2,29,,No Report
France,European Region of WHO,South West Europe,2019,17,2019-04-22,2019-04-28,,826,0,1,2,,6,9,0,0,1,1,10,,No Report
France,European Region of WHO,South West Europe,2019,18,2019-04-29,2019-05-05,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,19,2019-05-06,2019-05-12,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,20,2019-05-13,2019-05-19,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,21,2019-05-20,2019-05-26,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,22,2019-05-27,2019-06-02,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,23,2019-06-03,2019-06-09,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,24,2019-06-10,2019-06-16,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,25,2019-06-17,2019-06-23,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,26,2019-06-24,2019-06-30,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,27,2019-07-01,2019-07-07,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,28,2019-07-08,2019-07-14,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,29,2019-07-15,2019-07-21,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,30,2019-07-22,2019-07-28,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,31,2019-07-29,2019-08-04,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,32,2019-08-05,2019-08-11,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,33,2019-08-12,2019-08-18,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,34,2019-08-19,2019-08-25,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,35,2019-08-26,2019-09-01,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,36,2019-09-02,2019-09-08,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,37,2019-09-09,2019-09-15,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,38,2019-09-16,2019-09-22,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,39,2019-09-23,2019-09-29,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2019,40,2019-09-30,2019-10-06,,1378,0,1,4,,0,5,0,1,0,1,6,,No Report
France,European Region of WHO,South West Europe,2019,41,2019-10-07,2019-10-13,,1483,0,2,2,,2,6,0,0,1,1,7,,No Report
France,European Region of WHO,South West Europe,2019,42,2019-10-14,2019-10-20,,1600,0,5,3,,6,14,0,0,1,1,15,,No Report
France,European Region of WHO,South West Europe,2019,43,2019-10-21,2019-10-27,,1856,0,3,1,,5,9,0,0,3,3,12,,No Report
France,European Region of WHO,South West Europe,2019,44,2019-10-28,2019-11-03,,1928,0,0,1,,5,6,0,0,4,4,10,,No Report
France,European Region of WHO,South West Europe,2019,45,2019-11-04,2019-11-10,,1979,0,1,5,,10,16,0,0,7,7,23,,No Report
France,European Region of WHO,South West Europe,2019,46,2019-11-11,2019-11-17,,2590,0,5,8,,13,26,0,0,6,6,32,,No Report
France,European Region of WHO,South West Europe,2019,47,2019-11-18,2019-11-24,,3436,0,9,7,,7,23,0,0,15,15,38,,No Report
France,European Region of WHO,South West Europe,2019,48,2019-11-25,2019-12-01,,3978,0,13,4,,26,43,2,3,26,31,74,,No Report
France,European Region of WHO,South West Europe,2019,49,2019-12-02,2019-12-08,,4140,0,13,10,,31,54,0,8,44,52,106,,No Report
France,European Region of WHO,South West Europe,2019,50,2019-12-09,2019-12-15,,4798,0,17,12,,77,106,0,15,64,79,185,,No Report
France,European Region of WHO,South West Europe,2019,51,2019-12-16,2019-12-22,,5020,0,42,19,,129,190,0,20,119,139,329,,No Report
France,European Region of WHO,South West Europe,2019,52,2019-12-23,2019-12-29,,5184,0,51,18,,178,247,0,12,133,145,392,,No Report
France,European Region of WHO,South West Europe,2020,1,2019-12-30,2020-01-05,,5859,0,67,19,,191,277,0,11,166,177,454,,No Report
France,European Region of WHO,South West Europe,2020,2,2020-01-06,2020-01-12,,6609,0,77,22,,265,364,2,15,171,188,552,,No Report
France,European Region of WHO,South West Europe,2020,3,2020-01-13,2020-01-19,,6539,0,117,18,,387,522,0,31,254,285,807,,No Report
France,European Region of WHO,South West Europe,2020,4,2020-01-20,2020-01-26,,7132,0,155,92,,609,856,1,45,345,391,1247,,No Report
France,European Region of WHO,South West Europe,2020,5,2020-01-27,2020-02-02,,8564,0,234,52,,1006,1292,1,57,696,754,2046,,No Report
France,European Region of WHO,South West Europe,2020,6,2020-02-03,2020-02-09,,8722,0,361,53,,950,1364,2,82,765,849,2213,,No Report
France,European Region of WHO,South West Europe,2020,7,2020-02-10,2020-02-16,,8651,0,406,40,,887,1333,1,36,806,843,2176,,No Report
France,European Region of WHO,South West Europe,2020,8,2020-02-17,2020-02-23,,7673,0,302,56,,758,1116,0,43,698,741,1857,,No Report
France,European Region of WHO,South West Europe,2020,9,2020-02-24,2020-03-01,,8313,0,306,42,,746,1094,1,45,757,803,1897,,No Report
France,European Region of WHO,South West Europe,2020,10,2020-03-02,2020-03-08,,6121,0,153,29,,308,490,0,26,347,373,863,,No Report
France,European Region of WHO,South West Europe,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
France,European Region of WHO,South West Europe,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Georgia,European Region of WHO,Western Asia,2019,1,2018-12-31,2019-01-06,,40,0,26,2,,0,28,0,0,0,0,28,,No Report
Georgia,European Region of WHO,Western Asia,2019,2,2019-01-07,2019-01-13,,91,0,56,4,,0,60,0,0,0,0,60,,No Report
Georgia,European Region of WHO,Western Asia,2019,3,2019-01-14,2019-01-20,,45,0,16,2,,0,18,0,0,0,0,18,,No Report
Georgia,European Region of WHO,Western Asia,2019,4,2019-01-21,2019-01-27,,27,0,5,2,,0,7,0,0,0,0,7,,No Report
Georgia,European Region of WHO,Western Asia,2019,5,2019-01-28,2019-02-03,,17,0,3,2,,0,5,0,0,0,0,5,,No Report
Georgia,European Region of WHO,Western Asia,2019,6,2019-02-04,2019-02-10,,8,0,1,2,,0,3,0,0,0,0,3,,No Report
Georgia,European Region of WHO,Western Asia,2019,7,2019-02-11,2019-02-17,,14,0,3,1,,0,4,0,0,0,0,4,,No Report
Georgia,European Region of WHO,Western Asia,2019,8,2019-02-18,2019-02-24,,27,0,1,10,,0,11,0,2,0,2,13,,No Report
Georgia,European Region of WHO,Western Asia,2019,9,2019-02-25,2019-03-03,,13,0,2,1,,0,3,0,0,0,0,3,,No Report
Georgia,European Region of WHO,Western Asia,2019,10,2019-03-04,2019-03-10,,5,0,2,0,,0,2,0,0,0,0,2,,No Report
Georgia,European Region of WHO,Western Asia,2019,11,2019-03-11,2019-03-17,,4,0,1,1,,0,2,0,0,0,0,2,,No Report
Georgia,European Region of WHO,Western Asia,2019,12,2019-03-18,2019-03-24,,13,0,0,0,,0,0,0,1,0,1,1,,No Report
Georgia,European Region of WHO,Western Asia,2019,13,2019-03-25,2019-03-31,,12,0,0,1,,0,1,0,0,0,0,1,,No Report
Georgia,European Region of WHO,Western Asia,2019,14,2019-04-01,2019-04-07,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,15,2019-04-08,2019-04-14,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,16,2019-04-15,2019-04-21,,10,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,17,2019-04-22,2019-04-28,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,18,2019-04-29,2019-05-05,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,19,2019-05-06,2019-05-12,,3,0,0,1,,0,1,0,0,0,0,1,,No Report
Georgia,European Region of WHO,Western Asia,2019,20,2019-05-13,2019-05-19,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,21,2019-05-20,2019-05-26,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,22,2019-05-27,2019-06-02,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,23,2019-06-03,2019-06-09,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,24,2019-06-10,2019-06-16,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,25,2019-06-17,2019-06-23,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,26,2019-06-24,2019-06-30,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,27,2019-07-01,2019-07-07,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,28,2019-07-08,2019-07-14,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,29,2019-07-15,2019-07-21,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,30,2019-07-22,2019-07-28,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,31,2019-07-29,2019-08-04,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,32,2019-08-05,2019-08-11,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,33,2019-08-12,2019-08-18,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,34,2019-08-19,2019-08-25,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,35,2019-08-26,2019-09-01,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,36,2019-09-02,2019-09-08,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,37,2019-09-09,2019-09-15,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,38,2019-09-16,2019-09-22,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,39,2019-09-23,2019-09-29,,5,0,1,0,,0,1,0,0,0,0,1,,No Report
Georgia,European Region of WHO,Western Asia,2019,40,2019-09-30,2019-10-06,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,41,2019-10-07,2019-10-13,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2019,42,2019-10-14,2019-10-20,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
